
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

    208   0.7939642E+09   0.2817737E+05   0.4484568E+04   0.0000000E+00
    209   0.7993231E+09   0.2827230E+05   0.4499677E+04   0.0000000E+00
    210   0.8070639E+09   0.2840887E+05   0.4521412E+04   0.0000000E+00
    211   0.8169437E+09   0.2858223E+05   0.4549003E+04   0.0000000E+00
    212   0.8188837E+09   0.2861614E+05   0.4554401E+04   0.0000000E+00
    213   0.8297560E+09   0.2880549E+05   0.4584536E+04   0.0000000E+00
    214   0.8355702E+09   0.2890623E+05   0.4600570E+04   0.0000000E+00
    215   0.8420677E+09   0.2901840E+05   0.4618422E+04   0.0000000E+00
    216   0.8488921E+09   0.2913575E+05   0.4637099E+04   0.0000000E+00
    217   0.8535196E+09   0.2921506E+05   0.4649721E+04   0.0000000E+00
    218   0.8653293E+09   0.2941648E+05   0.4681778E+04   0.0000000E+00
    219   0.8816481E+09   0.2969256E+05   0.4725718E+04   0.0000000E+00
    220   0.8858109E+09   0.2976257E+05   0.4736861E+04   0.0000000E+00
    221   0.8887832E+09   0.2981247E+05   0.4744801E+04   0.0000000E+00
    222   0.8990764E+09   0.2998460E+05   0.4772198E+04   0.0000000E+00
    223   0.9118829E+09   0.3019740E+05   0.4806065E+04   0.0000000E+00
    224   0.9133308E+09   0.3022136E+05   0.4809879E+04   0.0000000E+00
    225   0.9273213E+09   0.3045195E+05   0.4846579E+04   0.0000000E+00
    226   0.9419208E+09   0.3069073E+05   0.4884581E+04   0.0000000E+00
    227   0.9489798E+09   0.3080552E+05   0.4902850E+04   0.0000000E+00
    228   0.9654093E+09   0.3107104E+05   0.4945109E+04   0.0000000E+00
    229   0.9735028E+09   0.3120101E+05   0.4965794E+04   0.0000000E+00
    230   0.9755624E+09   0.3123399E+05   0.4971045E+04   0.0000000E+00
    231   0.9957193E+09   0.3155502E+05   0.5022137E+04   0.0000000E+00
    232   0.9982418E+09   0.3159496E+05   0.5028495E+04   0.0000000E+00
    233   0.1002593E+10   0.3166375E+05   0.5039442E+04   0.0000000E+00
    234   0.1012818E+10   0.3182480E+05   0.5065075E+04   0.0000000E+00
    235   0.1031320E+10   0.3211417E+05   0.5111129E+04   0.0000000E+00
    236   0.1038294E+10   0.3222257E+05   0.5128382E+04   0.0000000E+00
    237   0.1043006E+10   0.3229561E+05   0.5140006E+04   0.0000000E+00
    238   0.1057146E+10   0.3251378E+05   0.5174729E+04   0.0000000E+00
    239   0.1061900E+10   0.3258680E+05   0.5186351E+04   0.0000000E+00
    240   0.1072306E+10   0.3274608E+05   0.5211701E+04   0.0000000E+00
    241   0.1082961E+10   0.3290837E+05   0.5237531E+04   0.0000000E+00
    242   0.1094669E+10   0.3308578E+05   0.5265766E+04   0.0000000E+00
    243   0.1099915E+10   0.3316497E+05   0.5278369E+04   0.0000000E+00
    244   0.1106145E+10   0.3325875E+05   0.5293295E+04   0.0000000E+00
    245   0.1107378E+10   0.3327729E+05   0.5296245E+04   0.0000000E+00
    246   0.1127174E+10   0.3357342E+05   0.5343375E+04   0.0000000E+00
    247   0.1135842E+10   0.3370225E+05   0.5363880E+04   0.0000000E+00
    248   0.1147987E+10   0.3388195E+05   0.5392480E+04   0.0000000E+00
    249   0.1149237E+10   0.3390041E+05   0.5395417E+04   0.0000000E+00
    250   0.1171392E+10   0.3422561E+05   0.5447175E+04   0.0000000E+00
    251   0.1181622E+10   0.3437473E+05   0.5470908E+04   0.0000000E+00
    252   0.1185028E+10   0.3442423E+05   0.5478787E+04   0.0000000E+00
    253   0.1191057E+10   0.3451169E+05   0.5492706E+04   0.0000000E+00
    254   0.1195073E+10   0.3456983E+05   0.5501959E+04   0.0000000E+00
    255   0.1201644E+10   0.3466473E+05   0.5517063E+04   0.0000000E+00
    256   0.1216592E+10   0.3487968E+05   0.5551273E+04   0.0000000E+00
    257   0.1219148E+10   0.3491630E+05   0.5557101E+04   0.0000000E+00
    258   0.1224274E+10   0.3498963E+05   0.5568772E+04   0.0000000E+00
    259   0.1236823E+10   0.3516850E+05   0.5597240E+04   0.0000000E+00
    260   0.1242700E+10   0.3525195E+05   0.5610523E+04   0.0000000E+00
    261   0.1246599E+10   0.3530721E+05   0.5619317E+04   0.0000000E+00
    262   0.1257216E+10   0.3545724E+05   0.5643196E+04   0.0000000E+00
    263   0.1270428E+10   0.3564306E+05   0.5672769E+04   0.0000000E+00
    264   0.1285260E+10   0.3585053E+05   0.5705789E+04   0.0000000E+00
    265   0.1302999E+10   0.3609708E+05   0.5745029E+04   0.0000000E+00
    266   0.1327980E+10   0.3644146E+05   0.5799838E+04   0.0000000E+00
    267   0.1329901E+10   0.3646781E+05   0.5804033E+04   0.0000000E+00
    268   0.1331677E+10   0.3649215E+05   0.5807907E+04   0.0000000E+00
    269   0.1343614E+10   0.3665534E+05   0.5833879E+04   0.0000000E+00
    270   0.1365087E+10   0.3694708E+05   0.5880311E+04   0.0000000E+00
    271   0.1383771E+10   0.3719907E+05   0.5920416E+04   0.0000000E+00
    272   0.1405005E+10   0.3748340E+05   0.5965668E+04   0.0000000E+00
    273   0.1415322E+10   0.3762076E+05   0.5987530E+04   0.0000000E+00
    274   0.1417627E+10   0.3765139E+05   0.5992405E+04   0.0000000E+00

     P A R T I C I P A T I O N   F A C T O R S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.6444650E-15   0.1763707E-14   0.8912958E-02   0.1078314E+01  -0.7232609E+00  -0.2035548E-13
      2   0.6791404E-14   0.3967133E-14  -0.5969919E-02  -0.1116848E+01   0.2106881E+01  -0.1177830E-11
      3   0.4474060E-14   0.3767655E-14   0.4148943E-02   0.1558446E+00  -0.1214677E+01  -0.6192648E-12
      4  -0.2706464E-15   0.4537033E-15   0.1832538E-02   0.1158965E+00  -0.2898104E-01   0.6863509E-13
      5  -0.4272096E-14  -0.2968328E-14   0.4080535E-02   0.1370760E+00  -0.1110286E+01   0.5014959E-12
      6   0.8464191E-14   0.4155000E-14   0.1071272E-02   0.5892693E-01  -0.5101482E+00  -0.1529154E-11
      7   0.4672197E-14   0.2432380E-14   0.2280591E-02   0.1241747E+00  -0.4968249E+00  -0.7684830E-12
      8   0.2458802E-14   0.2098522E-14   0.2119407E-02   0.5737503E-01  -0.4733793E+00  -0.5448420E-12
      9   0.4898625E-14   0.2103630E-14  -0.8838488E-03  -0.8894156E-01   0.2066518E+00  -0.8164228E-12
     10   0.1742308E-14   0.3167631E-14   0.2214803E-03   0.2467162E-02   0.4257133E-01   0.9573192E-13
     11  -0.3688727E-15  -0.3861575E-15  -0.1505102E-02  -0.6847620E-01   0.3918002E+00   0.8215839E-13
     12   0.9974135E-15  -0.2398422E-15   0.1382145E-02   0.4105111E-01  -0.3846793E+00  -0.2541616E-12
     13   0.8398481E-14   0.3856701E-14   0.3521860E-03   0.4585740E-02  -0.6446763E-01  -0.1669763E-11
     14  -0.1312680E-13  -0.8707834E-14   0.7564210E-03   0.2069476E-01  -0.8395921E-01   0.2097625E-11
     15   0.9284691E-14   0.5586935E-14  -0.6738276E-03  -0.2130781E-01   0.1990320E+00  -0.1355767E-11
     16   0.5067432E-14   0.3183735E-14  -0.9959391E-04   0.1710294E-01   0.1284907E-01  -0.8886910E-12
     17  -0.1063880E-14  -0.1071454E-14   0.1293945E-02   0.4355036E-01  -0.3385167E+00   0.7683485E-13
     18  -0.1532681E-13  -0.1055415E-13   0.1273878E-03  -0.6912004E-02  -0.4811433E-01   0.2169915E-11
     19  -0.1189602E-12  -0.7911710E-13   0.1136777E-02   0.4746566E-01  -0.2745990E+00   0.1835847E-10
     20  -0.7220848E-02  -0.4828278E-02  -0.2325709E-13  -0.1517695E-11   0.6503089E-11   0.1119322E+01
     21  -0.2284753E-13  -0.1547793E-13   0.3152561E-03   0.7606579E-02  -0.1489464E+00   0.3549538E-11
     22   0.5251975E-14   0.3876708E-14  -0.1319684E-02  -0.3891584E-01   0.3488853E+00  -0.8135995E-12
     23   0.9851929E-14   0.7825783E-14  -0.2224558E-03   0.8620034E-02   0.8636546E-01  -0.1237788E-11
     24   0.6713670E-14   0.5599932E-14   0.2859926E-03   0.4183928E-02  -0.3620652E-01  -0.9043679E-12
     25   0.2236855E-14   0.2987637E-14  -0.4313316E-04  -0.1638983E-02  -0.3808755E-01  -0.1757170E-12
     26  -0.4370561E-14  -0.5935945E-14   0.2662279E-03   0.2716490E-02  -0.8163265E-01   0.2754814E-12
     27  -0.5102687E-14  -0.3952822E-14   0.3436580E-03   0.2048165E-02  -0.6592784E-01   0.9174989E-12
     28  -0.7599974E-14  -0.3370077E-14  -0.4097145E-03  -0.8935102E-02   0.9098354E-01   0.1463314E-11
     29   0.1923906E-14   0.3383000E-14  -0.6732412E-03  -0.2183421E-01   0.1725916E+00  -0.2618129E-13
     30   0.3038383E-14   0.2462117E-14  -0.3891934E-03  -0.4917252E-02   0.9415792E-01  -0.2799610E-12
     31   0.1049975E-14   0.1476607E-14   0.1945968E-03   0.8959319E-02  -0.2309318E-01  -0.1854663E-12
     32  -0.4531253E-16   0.8364033E-15   0.3044553E-03   0.8113625E-02  -0.5279961E-01   0.1856780E-12
     33   0.9989248E-15   0.1904675E-14  -0.3264886E-03  -0.1566215E-01   0.1021041E+00   0.1116618E-12
     34   0.1347013E-14   0.3126485E-15  -0.4459823E-03  -0.1852934E-01   0.9431405E-01  -0.3942088E-12
     35  -0.1236899E-14  -0.1320557E-15  -0.9861797E-03  -0.3300484E-01   0.2522042E+00   0.4226407E-12
     36   0.1897355E-14   0.1265440E-14  -0.3417868E-03  -0.4056821E-02   0.8646113E-01  -0.2688021E-12
     37   0.6033609E-15   0.4322269E-15  -0.8439018E-06  -0.1939203E-02   0.3090254E-01  -0.9573417E-13
     38  -0.5149105E-15   0.3544037E-14   0.1895794E-04   0.4578040E-03  -0.4689666E-03   0.3656518E-12
     39  -0.1093794E-14   0.9940973E-15   0.1134826E-03   0.2146692E-02  -0.4718456E-01   0.9755490E-13
     40  -0.4987894E-15   0.1850028E-14  -0.8582456E-04  -0.2531105E-02   0.1595019E-01   0.2329265E-12
     41   0.4173519E-14  -0.2583822E-14  -0.2554290E-03  -0.3879193E-02   0.3377533E-01  -0.1077666E-11
     42  -0.5294824E-14   0.2605212E-14   0.4906895E-04   0.3669567E-02  -0.1969608E-01   0.1271762E-11
     43   0.2115573E-15   0.3408154E-14   0.3848216E-03   0.9884289E-02  -0.1039209E+00   0.4873129E-12
     44  -0.1742715E-14   0.1375625E-14  -0.5350824E-03  -0.8352993E-02   0.1276827E+00   0.4626722E-12
     45  -0.4077588E-15   0.5744385E-15   0.1874312E-03   0.6599440E-02  -0.5572469E-01   0.1242380E-12
     46   0.2059499E-14  -0.2368125E-15   0.2957625E-04   0.1938172E-02   0.8913581E-02  -0.3726336E-12
     47  -0.5268802E-14   0.7671039E-14  -0.1158558E-03  -0.5015110E-02   0.8695962E-02   0.1663907E-11
