
      7572  3.629718E-01 -6.370462E-01  4.999223E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8398438E-02

      7572  3.590951E-01 -6.250887E-01  5.043915E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8437500E-02

      7572  3.666273E-01 -6.227887E-01  5.112183E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8476563E-02

      7572  3.917347E-01 -6.422643E-01  5.192898E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8515625E-02

      7572  4.337492E-01 -6.817856E-01  5.268282E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8554688E-02

      7572  4.809253E-01 -7.297725E-01  5.325822E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8593750E-02

      7572  5.175585E-01 -7.783069E-01  5.356501E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8632813E-02

      7572  5.337231E-01 -8.286420E-01  5.353896E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8671875E-02

      7572  5.296075E-01 -8.832438E-01  5.321686E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8710938E-02

