
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

      3156  1.370596E+00  2.538450E+00  1.304592E+02
      3180 -5.977066E-01 -8.470213E-01 -1.762653E+01

                    E I G E N V A L U E    N U M B E R    24


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.331858E+00 -1.848706E+00  7.765480E+01
      2634 -4.850803E+00  1.683455E+00  4.387048E+01
      2658  8.700103E-01  1.969404E+00 -4.467959E+01
      2682 -3.075593E-01 -3.824303E-01  2.745513E+01
      2895  3.558737E+00  1.876398E+00  5.789502E+01
      3116 -3.871527E-01  2.065376E+00  9.041590E+01
      3132 -2.944878E+00 -1.846089E+00  4.791494E+01
      3156 -5.011465E+00 -7.081739E-01 -2.681390E+01
      3180  1.261530E+00  1.735897E+00 -7.866857E+01

                    E I G E N V A L U E    N U M B E R    25


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.253802E+00  5.178370E-01 -4.681285E+01
      2634  3.465102E+00 -1.474863E+00  2.046476E+01
      2658 -3.166321E+00 -2.707980E-01  5.183403E+00
      2682  1.728175E+00  1.902423E+00 -7.774183E+00
      2895  2.128966E+00 -3.795807E+00 -8.873066E+01
      3116  1.932930E+00 -2.470251E+00  6.798328E+01
      3132 -5.505635E+00  7.430100E-01  5.027758E+01
      3156 -1.613730E+00  2.140535E+00 -3.311736E+01
      3180 -1.276617E+00 -1.855856E+00 -1.158043E+02

                    E I G E N V A L U E    N U M B E R    26


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -2.410464E+00 -2.089911E+00  6.262189E+01
      2634  1.908286E+00  2.728061E+00 -1.765388E+01
      2658 -1.672053E+00  2.267640E-01 -1.124171E+00
      2682  1.894353E+00 -4.451934E+00 -7.352878E+01
      2895  4.347131E-01 -4.543394E+00  4.259435E+01
      3116  2.362571E+00  6.908466E-01 -5.271358E+00
      3132 -2.954300E+00 -4.314453E-02  4.128558E+01
      3156  3.996402E+00 -2.225485E+00 -4.692918E+01
      3180 -1.866480E+00  1.922153E+00  1.968275E+00

                    E I G E N V A L U E    N U M B E R    27


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.087711E+00 -1.493473E+00  6.776967E+00
